date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:20	3097/3097	---M--	200	added ('OK')	image/png	etag:W/%22eac48be53b4be1bbe355a844e07c21e7%22	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:20	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:20	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:20	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:21	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:21	1057/1057	---M--	200	added ('OK')	image/png	etag:W/%227ead219214965402d066c04ff5729ce1%22	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:21	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:22	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:22	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:22	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:23	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:23	561/561	---M--	200	added ('OK')	image/png	etag:%226c71aa26eaf5c7a5a14d8239e2b3e6e1%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:24	1672/1672	---M--	200	added ('OK')	image/png	etag:%22dea2b235f4b37c5774a8cb47f3424529%22	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:24	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:24	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:25	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:25	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:25	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:26	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1117/site.css)
16:35:33	774333/774333	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Sep%202021%2019:35:27%20GMT	https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1118/site.css	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1118/site.css	(from https://www.mavo.co/cart)
16:35:39	204066/204066	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Sep%202021%2019:35:28%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.4b801804c5bb964b31a4b8d8b1fc9de5.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.4b801804c5bb964b31a4b8d8b1fc9de5.js	(from https://www.mavo.co/cart)
16:35:52	667115/667115	---M-Z	200	added ('OK')	text/javascript	etag:%2279c49f1f60efbcaa18b6e19727016b96%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-534399c846dfcdaf89334-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/common-vendors-534399c846dfcdaf89334-min.pt-BR.js	(from https://www.mavo.co/cart)
16:35:55	43266/43266	---M-Z	200	added ('OK')	text/javascript	etag:%22f4e406f765582c004d77c278989385d6%22	http://assets.squarespace.com/universal/scripts-compressed/performance-4c57a33a621f47bf23109-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/performance-4c57a33a621f47bf23109-min.pt-BR.js	(from https://www.mavo.co/mavo)
16:36:03	772772/772772	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Sep%202021%2019:35:57%20GMT	https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1113/site.css	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1113/site.css	(from https://www.mavo.co/mavo)
16:36:07	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:36:04%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/493496301?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/493496301.3a12a1.delayed	(from https://www.mavo.co/mavo)
16:36:07	666765/666765	---M-Z	200	added ('OK')	text/javascript	etag:%228f6234a3bbb720763cb7c699cc5c8a08%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-35d661c73c1092cc3d44d-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/common-vendors-35d661c73c1092cc3d44d-min.pt-BR.js	(from https://www.mavo.co/mavo)
16:36:09	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/493496301?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/493496301.3b13bc.delayed	(from https://www.mavo.co/mavo)
16:36:14	869840/869840	---M-Z	200	added ('OK')	text/javascript	etag:%22d162eae39b24fed34417b90bb398665e%22	http://assets.squarespace.com/universal/scripts-compressed/common-ae2443f320086c8d1e9c4-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/common-ae2443f320086c8d1e9c4-min.pt-BR.js	(from https://www.mavo.co/mavo)
16:36:31	149393/149393	---M--	200	added ('OK')	image/jpeg	etag:CKmI2fCO4O0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608589501727-OJHDYH5UQBY99PU813IK/01.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608589501727-OJHDYH5UQBY99PU813IK/01.jpg	(from https://www.mavo.co/mavo)
16:36:41	2058938/2058938	---M-Z	200	added ('OK')	text/javascript	etag:%22dd73fd09b0d249f7dd06b9b54feab26a%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-cart-40f14a45354963121d351-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/commerce-cart-40f14a45354963121d351-min.pt-BR.js	(from https://www.mavo.co/cart)
16:36:41	243369/243369	---M--	200	added ('OK')	image/jpeg	etag:CKKgv+WK4O0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588406684-C3RRG6ERBZGFYOU0MVPV/02.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588406684-C3RRG6ERBZGFYOU0MVPV/02.jpg	(from https://www.mavo.co/mavo)
16:36:41	214537/214537	---M--	200	added ('OK')	image/jpeg	etag:CLirnKeL4O0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588544484-RB1MVI6Q2JOMI527NCA0/Large+JPG-Aro+Ha_0380.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588544484-RB1MVI6Q2JOMI527NCA0/Large+JPG-Aro+Ha_0380.jpg	(from https://www.mavo.co/mavo)
16:36:42	212385/212385	---M--	200	added ('OK')	image/jpeg	etag:CPfV6MCL4O0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588598342-LYJO5R9YWY8MB7RK6XX4/04.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1608588598342-LYJO5R9YWY8MB7RK6XX4/04.jpg	(from https://www.mavo.co/mavo)
16:36:43	203602/203602	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Sep%202021%2019:36:42%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.890a4b8b39740fb0c45b3fa5e2ace5df.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.890a4b8b39740fb0c45b3fa5e2ace5df.js	(from https://www.mavo.co/mavo)
16:36:44	375684/375684	---M-Z	200	added ('OK')	text/html	etag:W/%22fe1737c2904414613d66db4c6ab900ed--gzip%22	https://www.mavo.co/cea	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/cea.html	(from https://www.mavo.co/projetos)
16:36:45	289919/289919	---M-Z	200	added ('OK')	text/html	etag:W/%22648b899ad36f8d78aa363beb97c53ed7%22	https://www.mavo.co/clear	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/clear.html	(from https://www.mavo.co/projetos)
16:36:46	212476/212476	---M-Z	200	added ('OK')	text/html	etag:W/%22897d2827c8163e0202a7e97eac5a07c1--gzip%22	https://www.mavo.co/kybrasil	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/kybrasil.html	(from https://www.mavo.co/projetos)
16:36:47	156599/156599	---M-Z	200	added ('OK')	text/html	etag:W/%224236d6adf93c19725fc723a58aadcd6b--gzip%22	https://www.mavo.co/paola	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/paola.html	(from https://www.mavo.co/projetos)
16:36:48	212604/212604	---M-Z	200	added ('OK')	text/html	etag:W/%22827547c5f26c083339ae094a55e34f53%22	https://www.mavo.co/giuliano	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/giuliano.html	(from https://www.mavo.co/projetos)
16:36:49	267423/267423	---MCZ	200	added ('OK')	text/html	etag:W/%22d20084ec990f0276e8d76222f702545f--gzip%22	https://www.mavo.co/fortnite	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/fortnite.html	(from https://www.mavo.co/projetos)
16:36:49	304418/304418	---M-Z	200	added ('OK')	text/html	etag:W/%224d0d76cddb373fcb749a75ea6db4faf3--gzip%22	https://www.mavo.co/2de1	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/2de1.html	(from https://www.mavo.co/projetos)
16:36:50	773487/773487	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Sep%202021%2019:36:49%20GMT	https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1114/site.css	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1114/site.css	(from https://www.mavo.co/contato)
16:36:51	204066/204066	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Sep%202021%2019:36:50%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.1688a526dca30373359f78d6745c0945.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.1688a526dca30373359f78d6745c0945.js	(from https://www.mavo.co/contato)
16:36:52	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:36:51%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/536148809?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/536148809.4a4320.delayed	(from https://www.mavo.co/converse)
16:36:53	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/536148809?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/536148809.4b4f9a.delayed	(from https://www.mavo.co/converse)
16:36:54	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:36:54%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/537307630?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/537307630.4c4320.delayed	(from https://www.mavo.co/converse)
16:36:56	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/537307630?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/537307630.4d4f9a.delayed	(from https://www.mavo.co/converse)
16:37:01	3865540/3865540	---M--	200	added ('OK')	image/png	etag:CIu0v76EgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516667237-RH5D1GEUDKRW3WR5P9S0/PEDRO+PRADO.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516667237-RH5D1GEUDKRW3WR5P9S0/PEDRO+PRADO.png	(from https://www.mavo.co/converse)
16:37:02	1255888/1255888	---M--	200	added ('OK')	image/jpeg	etag:CNnMmc+DgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516434458-AQC9NMD8OGWEVN8EH03O/Edson.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516434458-AQC9NMD8OGWEVN8EH03O/Edson.jpg	(from https://www.mavo.co/converse)
16:37:04	291592/291592	---M--	200	added ('OK')	image/jpeg	etag:CI+87sWKgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618518293084-I5Q0BZ8J2RAY3J55XQPS/MAVO4479.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618518293084-I5Q0BZ8J2RAY3J55XQPS/MAVO4479.jpg	(from https://www.mavo.co/converse)
16:37:05	3870390/3870390	---M--	200	added ('OK')	image/png	etag:CJvg87mFgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516929492-MGNGPSVE7ZB2JR11ZHHN/chuck+70%27s+bom+retiro+4.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516929492-MGNGPSVE7ZB2JR11ZHHN/chuck+70's+bom+retiro+4.png	(from https://www.mavo.co/converse)
16:37:34	666915/666915	---M-Z	200	added ('OK')	text/javascript	etag:%22ff4147bcf8ccdccf212d4d43b4731d00%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-006da29e5450d18e70888-min.pt-BR.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/assets.squarespace.com/universal/scripts-compressed/common-vendors-006da29e5450d18e70888-min.pt-BR.js	(from https://www.mavo.co/ducati)
16:37:35	4333198/4333198	---M--	200	added ('OK')	image/png	etag:CJbD1uSFgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618517019585-NY9RG9CC93Z9U3POVEDV/chuck+70%27s+bom+retiro.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618517019585-NY9RG9CC93Z9U3POVEDV/chuck+70's+bom+retiro.png	(from https://www.mavo.co/converse)
16:37:36	772772/772772	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20Sep%202021%2019:37:35%20GMT	https://static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1115/site.css	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/versioned-site-css/5fae834c1e53e609dae7efa3/38/5c5a519771c10ba3470d8101/5fae834d1e53e609dae7efbd/1115/site.css	(from https://www.mavo.co/ducati)
16:37:38	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:38%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533222?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533222.5712a1.delayed	(from https://www.mavo.co/ducati)
16:37:40	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533222?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533222.5813bc.delayed	(from https://www.mavo.co/ducati)
16:37:41	4297066/4297066	---M--	200	added ('OK')	image/png	etag:CP7Ys5uFgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516865609-ZBRYAD5MLO85YTC577WS/chuck+70%27s+bom+retiro+2.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618516865609-ZBRYAD5MLO85YTC577WS/chuck+70's+bom+retiro+2.png	(from https://www.mavo.co/converse)
16:37:42	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:42%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533324?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533324.5912a1.delayed	(from https://www.mavo.co/ducati)
16:37:43	4961772/4961772	---M--	200	added ('OK')	image/png	etag:CKjtso2GgfACEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618517103180-M3RTBU4YDU2F2BPHZRI6/chuck+70%27s+bom+retiro+3.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1618517103180-M3RTBU4YDU2F2BPHZRI6/chuck+70's+bom+retiro+3.png	(from https://www.mavo.co/converse)
16:37:43	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533324?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533324.5a13bc.delayed	(from https://www.mavo.co/ducati)
16:37:45	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:44%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533216?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533216.5b12a1.delayed	(from https://www.mavo.co/ducati)
